study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all,date,month,year,year_f,year_c,trajectory,n_per_trajectory
merinov_gosl,MSM,2012,9,48.683,-67.9764,9999,2012-09-12,9999,9999,9999,NA,NA,NA,97.35,34,22,22,50,4,97.35,percent_cover,"c(-67.9764, 48.683)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9236131876480311,0.8485106964984523,0.8485106964984523,0.8485106964984523,-0.06869307252254749,-0.1525561392016059,-0.1525561392016059,-0.1525561392016059,2012-09-12,9,2012,2012,1.44705641864266,merinov_gosl MSM,10
merinov_gosl,PG,2009,5,48.3734,-69.3669,9999,2009-05-27,9999,9999,9999,NA,NA,NA,90.75000000200001,34,22,22,50,4,90.75000000200001,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8609953444366314,0.7909845476007352,0.7909845476007352,0.7909845476007352,-0.1381186472224136,-0.2219136234847089,-0.2219136234847089,-0.2219136234847089,2009-05-27,5,2009,2009,-1.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2009,8,48.3734,-69.3669,9999,2009-08-21,9999,9999,9999,NA,NA,NA,99.4,34,22,22,50,4,99.4,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9430626692574658,0.8663786669948246,0.8663786669948246,0.8663786669948246,-0.04807461751367288,-0.13195701318782205,-0.13195701318782205,-0.13195701318782205,2009-08-21,8,2009,2009,-1.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2010,5,48.3734,-69.3669,9999,2010-05-16,9999,9999,9999,NA,NA,NA,99.31944444566666,34,22,22,50,4,99.31944444566666,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9422983942464688,0.8656765380835333,0.8656765380835333,0.8656765380835333,-0.0488768539680918,-0.13275850499794634,-0.13275850499794634,-0.13275850499794634,2010-05-16,5,2010,2010,-0.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2010,7,48.3734,-69.3669,9999,2010-07-28,9999,9999,9999,NA,NA,NA,92.88888889,34,22,22,50,4,92.88888889,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8812881639935972,0.809627281037712,0.809627281037712,0.809627281037712,-0.1150874874202343,-0.19890557737619355,-0.19890557737619355,-0.19890557737619355,2010-07-28,7,2010,2010,-0.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2010,8,48.3734,-69.3669,9999,2010-08-09,9999,9999,9999,NA,NA,NA,84.5,34,22,22,50,4,84.5,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.801698144388892,0.7365090277772904,0.7365090277772904,0.7365090277772904,-0.20862675129758565,-0.29234756860342476,-0.29234756860342476,-0.29234756860342476,2010-08-09,8,2010,2010,-0.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2010,9,48.3734,-69.3669,9999,2010-09-06,9999,9999,9999,NA,NA,NA,83.9999999985,34,22,22,50,4,83.9999999985,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7969543683723596,0.7321509861797353,0.7321509861797353,0.7321509861797353,-0.21448815707873592,-0.29820257109767306,-0.29820257109767306,-0.29820257109767306,2010-09-06,9,2010,2010,-0.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2010,10,48.3734,-69.3669,9999,2010-10-08,9999,9999,9999,NA,NA,NA,83.33333333499999,34,22,22,50,4,83.33333333499999,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7906293337326685,0.7263402640946948,0.7263402640946948,0.7263402640946948,-0.2223571934088096,-0.3060629517420214,-0.3060629517420214,-0.3060629517420214,2010-10-08,10,2010,2010,-0.55294358135734,merinov_gosl PG,13
merinov_gosl,PG,2011,6,48.3734,-69.3669,9999,2011-06-02,9999,9999,9999,NA,NA,NA,1.6,34,22,22,50,4,1.6,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.015180083207363635,0.013945733070339228,0.013945733070339228,0.013945733070339228,-3.681701945869266,-3.7319651308999022,-3.7319651308999022,-3.7319651308999022,2011-06-02,6,2011,2011,0.44705641864266,merinov_gosl PG,13
merinov_gosl,PG,2011,8,48.3734,-69.3669,9999,2011-08-14,9999,9999,9999,NA,NA,NA,2.9,34,22,22,50,4,2.9,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.02751390081334659,0.02527664118998985,0.02527664118998985,0.02527664118998985,-3.2830437263378176,-3.3445342567411367,-3.3445342567411367,-3.3445342567411367,2011-08-14,8,2011,2011,0.44705641864266,merinov_gosl PG,13
merinov_gosl,PG,2011,10,48.3734,-69.3669,9999,2011-10-02,9999,9999,9999,NA,NA,NA,4.4,34,22,22,50,4,4.4,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.04174522882025,0.038350765943432875,0.038350765943432875,0.038350765943432875,-2.9614230477971812,-3.0292732155654387,-3.0292732155654387,-3.0292732155654387,2011-10-02,10,2011,2011,0.44705641864266,merinov_gosl PG,13
merinov_gosl,PG,2012,5,48.3734,-69.3669,9999,2012-05-11,9999,9999,9999,NA,NA,NA,11.9,34,22,22,50,4,11.9,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.11290186885476704,0.10372138971064801,0.10372138971064801,0.10372138971064801,-2.0963690562217185,-2.174003771814563,-2.174003771814563,-2.174003771814563,2012-05-11,5,2012,2012,1.44705641864266,merinov_gosl PG,13
merinov_gosl,PG,2012,7,48.3734,-69.3669,9999,2012-07-24,9999,9999,9999,NA,NA,NA,36.8,34,22,22,50,4,36.8,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3491419137693636,0.3207518606178022,0.3207518606178022,0.3207518606178022,-1.0240376656267676,-1.1063868505522456,-1.1063868505522456,-1.1063868505522456,2012-07-24,7,2012,2012,1.44705641864266,merinov_gosl PG,13
merinov_gosl,PG,2012,9,48.3734,-69.3669,9999,2012-09-18,9999,9999,9999,NA,NA,NA,65.5,34,22,22,50,4,65.5,percent_cover,"c(-69.3669, 48.3734)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6214346563014488,0.5709034475670121,0.5709034475670121,0.5709034475670121,-0.4597608163356364,-0.54317071912949,-0.54317071912949,-0.54317071912949,2012-09-18,9,2012,2012,1.44705641864266,merinov_gosl PG,13
merinov_gosl,SF1,2009,8,48.6285,-68.1988,9999,2009-08-22,9999,9999,9999,NA,NA,NA,98.7,34,22,22,50,4,98.7,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9364213828542443,0.8602774087765511,0.8602774087765511,0.8602774087765511,-0.05506737268663394,-0.13894325749606248,-0.13894325749606248,-0.13894325749606248,2009-08-22,8,2009,2009,-1.55294358135734,merinov_gosl SF1,10
merinov_gosl,SF1,2010,5,48.6285,-68.1988,9999,2010-05-14,9999,9999,9999,NA,NA,NA,78.525,34,22,22,50,4,78.525,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7450100211613935,0.6844304308427425,0.6844304308427425,0.6844304308427425,-0.28102425675975035,-0.3646632933779707,-0.3646632933779707,-0.3646632933779707,2010-05-14,5,2010,2010,-0.55294358135734,merinov_gosl SF1,10
merinov_gosl,SF1,2010,7,48.6285,-68.1988,9999,2010-07-12,9999,9999,9999,NA,NA,NA,99.6,34,22,22,50,4,99.6,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9449601796583862,0.8681218836286169,0.8681218836286169,0.8681218836286169,-0.046085636063527384,-0.1299698753590021,-0.1299698753590021,-0.1299698753590021,2010-07-12,7,2010,2010,-0.55294358135734,merinov_gosl SF1,10
merinov_gosl,SF1,2010,9,48.6285,-68.1988,9999,2010-09-08,9999,9999,9999,NA,NA,NA,94.20833333499999,34,22,22,50,4,94.20833333499999,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8938064617827182,0.8211276685571568,0.8211276685571568,0.8211276685571568,-0.10114003245901972,-0.18497186348752495,-0.18497186348752495,-0.18497186348752495,2010-09-08,9,2010,2010,-0.55294358135734,merinov_gosl SF1,10
merinov_gosl,SF1,2011,5,48.6285,-68.1988,9999,2011-05-16,9999,9999,9999,NA,NA,NA,3.8,34,22,22,50,4,3.8,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03605269761748863,0.033121116042055664,0.033121116042055664,0.033121116042055664,-3.077968937812238,-3.143742470479422,-3.143742470479422,-3.143742470479422,2011-05-16,5,2011,2011,0.44705641864266,merinov_gosl SF1,10
merinov_gosl,SF1,2011,8,48.6285,-68.1988,9999,2011-08-02,9999,9999,9999,NA,NA,NA,74.4999999985,34,22,22,50,4,74.4999999985,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.706822624328638,0.6493481960745962,0.6493481960745962,0.6493481960745962,-0.33292685486103674,-0.41650351364694194,-0.41650351364694194,-0.41650351364694194,2011-08-02,8,2011,2011,0.44705641864266,merinov_gosl SF1,10
merinov_gosl,SF1,2011,9,48.6285,-68.1988,9999,2011-09-29,9999,9999,9999,NA,NA,NA,89.904761905,34,22,22,50,4,89.904761905,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8529761040350727,0.783617382049708,0.783617382049708,0.783617382049708,-0.1473682776968157,-0.2311538204669262,-0.2311538204669262,-0.2311538204669262,2011-09-29,9,2011,2011,0.44705641864266,merinov_gosl SF1,10
merinov_gosl,SF1,2012,5,48.6285,-68.1988,9999,2012-05-07,9999,9999,9999,NA,NA,NA,68.444444442,34,22,22,50,4,68.444444442,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6493702260695859,0.5965674702098721,0.5965674702098721,0.5965674702098721,-0.4164701024279555,-0.4999393115917962,-0.4999393115917962,-0.4999393115917962,2012-05-07,5,2012,2012,1.44705641864266,merinov_gosl SF1,10
merinov_gosl,SF1,2012,7,48.6285,-68.1988,9999,2012-07-06,9999,9999,9999,NA,NA,NA,93.4,34,22,22,50,4,93.4,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8861373572298522,0.8140821679810525,0.8140821679810525,0.8140821679810525,-0.10966157727677858,-0.19348503562060945,-0.19348503562060945,-0.19348503562060945,2012-07-06,7,2012,2012,1.44705641864266,merinov_gosl SF1,10
merinov_gosl,SF1,2012,9,48.6285,-68.1988,9999,2012-09-17,9999,9999,9999,NA,NA,NA,96.08333333233334,34,22,22,50,4,96.08333333233334,percent_cover,"c(-68.1988, 48.6285)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9115956217660475,0.8374703244757178,0.8374703244757178,0.8374703244757178,-0.08164873973967732,-0.16549945570846863,-0.16549945570846863,-0.16549945570846863,2012-09-17,9,2012,2012,1.44705641864266,merinov_gosl SF1,10
merinov_gosl,SF2,2010,6,48.6273,-68.2008,9999,2010-06-13,9999,9999,9999,NA,NA,NA,101.8875,34,22,22,50,4,101.8875,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.966662954868914,0.8880599238776176,0.8880599238776176,0.8880599238776176,-0.023613666121870287,-0.10751848253034382,-0.10751848253034382,-0.10751848253034382,2010-06-13,6,2010,2010,-0.55294358135734,merinov_gosl SF2,10
merinov_gosl,SF2,2010,8,48.6273,-68.2008,9999,2010-08-11,9999,9999,9999,NA,NA,NA,101.827380953,34,22,22,50,4,101.827380953,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9660925722840343,0.8875359212639268,0.8875359212639268,0.8875359212639268,-0.02419784841521899,-0.10810213572823218,-0.10810213572823218,-0.10810213572823218,2010-08-11,8,2010,2010,-0.55294358135734,merinov_gosl SF2,10
merinov_gosl,SF2,2010,10,48.6273,-68.2008,9999,2010-10-07,9999,9999,9999,NA,NA,NA,96.75,34,22,22,50,4,96.75,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9179206564452698,0.8432810465970751,0.8432810465970751,0.8432810465970751,-0.07480904937141224,-0.15866630557298989,-0.15866630557298989,-0.15866630557298989,2010-10-07,10,2010,2010,-0.55294358135734,merinov_gosl SF2,10
merinov_gosl,SF2,2011,5,48.6273,-68.2008,9999,2011-05-16,9999,9999,9999,NA,NA,NA,16.5,34,22,22,50,4,16.5,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15654460807593748,0.14381537228787328,0.14381537228787328,0.14381537228787328,-1.7924920890728238,-1.8720022770491143,-1.8720022770491143,-1.8720022770491143,2011-05-16,5,2011,2011,0.44705641864266,merinov_gosl SF2,10
merinov_gosl,SF2,2011,7,48.6273,-68.2008,9999,2011-07-04,9999,9999,9999,NA,NA,NA,38.263157899,34,22,22,50,4,38.263157899,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3630237004270707,0.33350486655480993,0.33350486655480993,0.33350486655480993,-0.9861133213379466,-1.06855399986606,-1.06855399986606,-1.06855399986606,2011-07-04,7,2011,2011,0.44705641864266,merinov_gosl SF2,10
merinov_gosl,SF2,2011,9,48.6273,-68.2008,9999,2011-09-26,9999,9999,9999,NA,NA,NA,70.1868686855,34,22,22,50,4,70.1868686855,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.665901566693872,0.6117545848318338,0.6117545848318338,0.6117545848318338,-0.39170782494113965,-0.47520982224968145,-0.47520982224968145,-0.47520982224968145,2011-09-26,9,2011,2011,0.44705641864266,merinov_gosl SF2,10
merinov_gosl,SF2,2012,6,48.6273,-68.2008,9999,2012-06-04,9999,9999,9999,NA,NA,NA,99.66666666666667,34,22,22,50,4,99.66666666666667,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9455926831253598,0.8687029558398811,0.8687029558398811,0.8687029558398811,-0.04542352039805518,-0.1293083726076759,-0.1293083726076759,-0.1293083726076759,2012-06-04,6,2012,2012,1.44705641864266,merinov_gosl SF2,10
merinov_gosl,SF2,2012,7,48.6273,-68.2008,9999,2012-07-09,9999,9999,9999,NA,NA,NA,99.8,34,22,22,50,4,99.8,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9468576900593068,0.8698651002624093,0.8698651002624093,0.8698651002624093,-0.04410060280900185,-0.1279866784171414,-0.1279866784171414,-0.1279866784171414,2012-07-09,7,2012,2012,1.44705641864266,merinov_gosl SF2,10
merinov_gosl,SF2,2012,8,48.6273,-68.2008,9999,2012-08-16,9999,9999,9999,NA,NA,NA,98.5,34,22,22,50,4,98.5,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9345238724533238,0.8585341921427587,0.8585341921427587,0.8585341921427587,-0.05707431713148013,-0.14094832488449166,-0.14094832488449166,-0.14094832488449166,2012-08-16,8,2012,2012,1.44705641864266,merinov_gosl SF2,10
merinov_gosl,SF2,2012,9,48.6273,-68.2008,9999,2012-09-03,9999,9999,9999,NA,NA,NA,96,34,22,22,50,4,96,percent_cover,"c(-68.2008, 48.6273)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9108049924418181,0.8367439842203537,0.8367439842203537,0.8367439842203537,-0.08250699973662312,-0.1663568918617772,-0.1663568918617772,-0.1663568918617772,2012-09-03,9,2012,2012,1.44705641864266,merinov_gosl SF2,10
merinov_gosl,SU,2010,6,48.8104,-67.6439,9999,2010-06-14,9999,9999,9999,NA,NA,NA,102.78333333333333,34,22,22,50,4,102.78333333333333,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9751622202063701,0.8958680817164792,0.8958680817164792,0.8958680817164792,-0.0149489608052077,-0.09886158871006845,-0.09886158871006845,-0.09886158871006845,2010-06-14,6,2010,2010,-0.55294358135734,merinov_gosl SU,7
merinov_gosl,SU,2010,8,48.8104,-67.6439,9999,2010-08-12,9999,9999,9999,NA,NA,NA,111.53296703000001,34,22,22,50,4,111.53296703000001,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,1.0581748249247156,0.9721306167145787,0.9721306167145787,0.9721306167145787,0.06595142089137687,-0.018030968561861798,-0.018030968561861798,-0.018030968561861798,2010-08-12,8,2010,2010,-0.55294358135734,merinov_gosl SU,7
merinov_gosl,SU,2010,10,48.8104,-67.6439,9999,2010-10-09,9999,9999,9999,NA,NA,NA,97.450549455,34,22,22,50,4,97.450549455,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.924567155831378,0.8493870939108261,0.8493870939108261,0.8493870939108261,-0.06767179182061368,-0.15153582531180762,-0.15153582531180762,-0.15153582531180762,2010-10-09,10,2010,2010,-0.55294358135734,merinov_gosl SU,7
merinov_gosl,SU,2011,5,48.8104,-67.6439,9999,2011-05-16,9999,9999,9999,NA,NA,NA,43.83333333,34,22,22,50,4,43.83333333,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4158710295034411,0.3820549788771148,0.3820549788771148,0.3820549788771148,-0.8536187261945908,-0.9363531967885622,-0.9363531967885622,-0.9363531967885622,2011-05-16,5,2011,2011,0.44705641864266,merinov_gosl SU,7
merinov_gosl,SU,2011,7,48.8104,-67.6439,9999,2011-07-09,9999,9999,9999,NA,NA,NA,85.28431372666667,34,22,22,50,4,85.28431372666667,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8091393616585654,0.7433451714494757,0.7433451714494757,0.7433451714494757,-0.19950104884949776,-0.28323176119392046,-0.28323176119392046,-0.28323176119392046,2011-07-09,7,2011,2011,0.44705641864266,merinov_gosl SU,7
merinov_gosl,SU,2011,9,48.8104,-67.6439,9999,2011-09-30,9999,9999,9999,NA,NA,NA,65.69230769,34,22,22,50,4,65.69230769,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6232591855112088,0.5725796173870832,0.5725796173870832,0.5725796173870832,-0.45687548485820484,-0.5402894206728587,-0.5402894206728587,-0.5402894206728587,2011-09-30,9,2011,2011,0.44705641864266,merinov_gosl SU,7
merinov_gosl,SU,2011,10,48.8104,-67.6439,9999,2011-10-01,9999,9999,9999,NA,NA,NA,76.857142857,34,22,22,50,4,76.857142857,percent_cover,"c(-67.6439, 48.8104)",Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7291861397809335,0.669893249270407,0.669893249270407,0.669893249270407,-0.3022055091268078,-0.3858194795026826,-0.3858194795026826,-0.3858194795026826,2011-10-01,10,2011,2011,0.44705641864266,merinov_gosl SU,7
