X,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM,StudySite,Date,DaysSince1900,YearsSince1900,Decade,stdByECOREGION,stdByECOREGIONZ,ln_stdByECOREGION,stdByREALM,stdByREALMZ,ln_stdByREALM,stdByPROVINCE,stdByPROVINCEZ,ln_stdByPROVINCE,realLatByRealm,num_years,ProvinceSite,EcoregionSite,julian,meanjul,SiteN,StudyN,ProvinceN,EcoregionN
6135,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1989,12,10758,1989-06-15,NA,NA,6.99,32,NA,NA,NA,NA,6.99,NA,2,365,-0.271642659,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19890615,32672,89.45106091718,1980,0.397535545023697,1.53793441730826,-0.788760723909883,0.279973297730307,1.33478076990805,-1.13935084207688,0.279973297730307,1.33478076990805,-1.13935084207688,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,7105,9113.73529411765,501,39,5,10
6136,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1990,13,11123,1990-06-15,NA,NA,7.68,30,NA,NA,NA,NA,7.68,NA,2,365,0.0942034697,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19900615,33037,90.4503764544832,1990,0.436777251184834,1.68974768596959,-0.705929955015807,0.307610146862483,1.46654024504918,-1.05652007318281,0.307610146862483,1.46654024504918,-1.05652007318281,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,7470,9113.73529411765,501,39,5,10
6137,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1991,14,11488,1991-06-15,NA,NA,5.63,26,NA,NA,NA,NA,5.63,NA,2,365,-0.310722783,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19910615,33402,91.4496919917865,1990,0.320189573459716,1.23870826458448,-0.975346679490295,0.225500667556742,1.07508093484725,-1.32593679765729,0.225500667556742,1.07508093484725,-1.32593679765729,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,7835,9113.73529411765,501,39,5,10
6138,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1992,15,11854,1992-06-15,NA,NA,7.89,33,NA,NA,NA,NA,7.89,NA,2,366,0.3367951216,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19920615,33768,92.4517453798768,1990,0.448720379146919,1.73595172425782,-0.682024434162253,0.316021361815754,1.50664095487475,-1.03261455232925,0.316021361815754,1.50664095487475,-1.03261455232925,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,8201,9113.73529411765,501,39,5,10
6139,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1993,16,12219,1993-06-15,NA,NA,6.47,26,NA,NA,NA,NA,6.47,NA,2,365,-0.19855593,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19930615,34133,93.45106091718,1990,0.367962085308057,1.42352441773741,-0.85605648454334,0.259145527369826,1.23548377414951,-1.20664660271034,0.259145527369826,1.23548377414951,-1.20664660271034,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,8566,9113.73529411765,501,39,5,10
6140,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1994,17,12584,1994-06-15,NA,NA,11.15,12,NA,NA,NA,NA,11.15,NA,2,365,0.5446361725,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19940615,34498,94.4503764544832,1990,0.634123222748815,2.45321441387513,-0.369622313901509,0.446595460614152,2.12915673597635,-0.720212432068507,0.446595460614152,2.12915673597635,-0.720212432068507,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,8931,9113.73529411765,501,39,5,10
6141,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1995,18,12949,1995-06-15,NA,NA,9.48,3,NA,NA,NA,NA,9.48,NA,2,365,-0.162366315,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19950615,34863,95.4496919917865,1990,0.53914691943128,2.08578229986872,-0.51748280479517,0.379706275033378,1.81026061498259,-0.868072922962168,0.379706275033378,1.81026061498259,-0.868072922962168,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,9296,9113.73529411765,501,39,5,10
6142,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1996,19,13315,1996-06-15,NA,NA,11.25,7,NA,NA,NA,NA,11.25,NA,2,366,0.1708330259,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19960615,35229,96.4517453798768,1990,0.639810426540284,2.47521633686952,-0.36142554669733,0.450600801068091,2.14825231208377,-0.712015664864328,0.450600801068091,2.14825231208377,-0.712015664864328,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,9662,9113.73529411765,501,39,5,10
6143,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1997,20,13680,1997-06-15,NA,NA,12.04,29,NA,NA,NA,NA,12.04,NA,2,365,0.067912795,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19970615,35594,97.45106091718,1990,0.684739336492891,2.64903152852525,-0.298929927189559,0.482242990654206,2.29910736333231,-0.649520045356557,0.482242990654206,2.29910736333231,-0.649520045356557,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,10027,9113.73529411765,501,39,5,10
6144,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1998,21,14045,1998-06-15,NA,NA,9.28,31,NA,NA,NA,NA,9.28,NA,2,365,-0.260551231,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19980615,35959,98.4503764544832,1990,0.527772511848341,2.04177845387993,-0.536751223661047,0.371695594125501,1.77206946276776,-0.887341341828045,0.371695594125501,1.77206946276776,-0.887341341828045,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,10392,9113.73529411765,501,39,5,10
6145,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,1999,22,14410,1999-06-15,NA,NA,9.42,29,NA,NA,NA,NA,9.42,NA,2,365,0.0149837976,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,19990615,36324,99.4496919917865,1990,0.535734597156398,2.07258114607208,-0.523224447362845,0.377303070761015,1.79880326931814,-0.873814565529843,0.377303070761015,1.79880326931814,-0.873814565529843,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,10757,9113.73529411765,501,39,5,10
6146,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2000,23,14776,2000-06-15,NA,NA,4.31,15,NA,NA,NA,NA,4.31,NA,2,366,-0.780294936,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20000615,36690,100.451745379877,2000,0.245118483412322,0.948282881058457,-1.19735964843422,0.172630173564753,0.823019330229425,-1.54794976660122,0.172630173564753,0.823019330229425,-1.54794976660122,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,11123,9113.73529411765,501,39,5,10
6147,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2001,24,15141,2001-06-15,NA,NA,3.57,1,NA,NA,NA,NA,3.57,NA,2,365,-0.18850133,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20010615,37055,101.45106091718,2000,0.20303317535545,0.785468650899928,-1.34743827878195,0.142990654205607,0.681712067034582,-1.69802839694895,0.142990654205607,0.681712067034582,-1.69802839694895,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,11488,9113.73529411765,501,39,5,10
6148,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2002,25,15506,2002-06-15,NA,NA,4.54,7,NA,NA,NA,NA,4.54,NA,2,365,0.2405260474,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20020615,37420,102.450376454483,2000,0.258199052132701,0.998887303945567,-1.15495698292887,0.181842456608812,0.866939155276471,-1.50554710109587,0.181842456608812,0.866939155276471,-1.50554710109587,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,11853,9113.73529411765,501,39,5,10
6149,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2003,26,15871,2003-06-15,NA,NA,5.14,5,NA,NA,NA,NA,5.14,NA,2,365,0.1242110853,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20030615,37785,103.449691991786,2000,0.292322274881517,1.13089884191194,-1.05212674152902,0.205874499332443,0.981512611920938,-1.40271685969601,0.205874499332443,0.981512611920938,-1.40271685969601,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,12218,9113.73529411765,501,39,5,10
6150,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2004,27,16237,2004-06-15,NA,NA,7.79,10,NA,NA,NA,NA,7.79,NA,2,366,0.4149357563,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20040615,38151,104.451745379877,2000,0.44303317535545,1.71394980126343,-0.69333677199098,0.312016021361816,1.48754537876734,-1.04392689015798,0.312016021361816,1.48754537876734,-1.04392689015798,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,12584,9113.73529411765,501,39,5,10
6151,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2005,28,16602,2005-06-15,NA,NA,8.18,10,NA,NA,NA,NA,8.18,NA,2,365,0.0488847505,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20050615,38516,105.45106091718,2000,0.46521327014218,1.79975730094157,-0.649924279055667,0.327636849132176,1.56201812558624,-1.00051439722267,0.327636849132176,1.56201812558624,-1.00051439722267,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,12949,9113.73529411765,501,39,5,10
6152,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2006,29,16967,2006-06-15,NA,NA,6.99,16,NA,NA,NA,NA,6.99,NA,2,365,-0.157319274,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20060615,38881,106.450376454483,2000,0.397535545023697,1.53793441730826,-0.788760723909883,0.279973297730307,1.33478076990805,-1.13935084207688,0.279973297730307,1.33478076990805,-1.13935084207688,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,13314,9113.73529411765,501,39,5,10
6153,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2007,30,17332,2007-06-15,NA,NA,5.88,13,NA,NA,NA,NA,5.88,NA,2,365,-0.173042235,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20070615,39246,107.449691991786,2000,0.334407582938389,1.29371307207047,-0.938332831742814,0.235514018691589,1.12281987511578,-1.28892294990981,0.235514018691589,1.12281987511578,-1.28892294990981,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,13679,9113.73529411765,501,39,5,10
6154,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2008,31,17698,2008-06-15,NA,NA,5.88,7,NA,NA,NA,NA,5.88,NA,2,366,0,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20080615,39612,108.451745379877,2000,0.334407582938389,1.29371307207047,-0.938332831742814,0.235514018691589,1.12281987511578,-1.28892294990981,0.235514018691589,1.12281987511578,-1.28892294990981,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,14045,9113.73529411765,501,39,5,10
6155,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2009,32,18063,2009-06-15,NA,NA,6.62,5,NA,NA,NA,NA,6.62,NA,2,365,0.1186197989,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20090615,39977,109.45106091718,2000,0.376492890995261,1.456527302229,-0.836175113989511,0.265153538050734,1.26412713831062,-1.18676523215651,0.265153538050734,1.26412713831062,-1.18676523215651,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,14410,9113.73529411765,501,39,5,10
6156,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2010,33,18428,2010-06-15,NA,NA,6.86,2,NA,NA,NA,NA,6.86,NA,2,365,0.0356364636,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20100615,40342,110.450376454483,2010,0.390142180094787,1.50933191741555,-0.805164877246951,0.274766355140187,1.30995652096841,-1.15575499541395,0.274766355140187,1.30995652096841,-1.15575499541395,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,14775,9113.73529411765,501,39,5,10
6157,13,Normandeau,Seabrook Station B31,42.892011,-70.808254,9.4,9.4,9.4,62,1,1,2011,34,18793,2011-06-15,NA,NA,5.88,4,NA,NA,NA,NA,5.88,NA,2,365,-0.154256262,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B31-13-62,20110615,40707,111.449691991786,2010,0.334407582938389,1.29371307207047,-0.938332831742814,0.235514018691589,1.12281987511578,-1.28892294990981,0.235514018691589,1.12281987511578,-1.28892294990981,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B31,Gulf of Maine/Bay of Fundy:Seabrook Station B31,15140,9113.73529411765,501,39,5,10
6158,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1985,1,9297,1985-06-15,NA,NA,2.34,11,NA,NA,NA,NA,2.34,NA,2,NA,NA,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19850615,31211,85.45106091718,1980,0.133080568720379,0.514844998068861,-1.66098067669946,0.0937249666221629,0.446836480913423,-2.01157079486646,0.0937249666221629,0.446836480913423,-2.01157079486646,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,5644,10392.1111111111,502,39,5,10
6159,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1986,2,9662,1986-06-15,NA,NA,3.98,16,NA,NA,NA,NA,3.98,NA,2,365,0.5314946782,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19860615,31576,86.4503764544832,1980,0.226350710900474,0.875676535176951,-1.2615215926515,0.159412550066756,0.760003929074968,-1.6121117108185,0.159412550066756,0.760003929074968,-1.6121117108185,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,6009,10392.1111111111,502,39,5,10
6160,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1987,3,10027,1987-06-15,NA,NA,4.96,15,NA,NA,NA,NA,4.96,NA,2,365,0.2202746912,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19870615,31941,87.4496919917865,1980,0.282085308056872,1.09129538052203,-1.08188100261081,0.198664886515354,0.947140574927598,-1.43247112077781,0.198664886515354,0.947140574927598,-1.43247112077781,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,6374,10392.1111111111,502,39,5,10
6161,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1988,4,10393,1988-06-15,NA,NA,3.14,9,NA,NA,NA,NA,3.14,NA,2,366,-0.456246091,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19880615,32307,88.4517453798768,1980,0.178578199052133,0.690860382024027,-1.44625569585084,0.125767690253672,0.599601089772713,-1.79684581401784,0.125767690253672,0.599601089772713,-1.79684581401784,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,6740,10392.1111111111,502,39,5,10
6162,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1989,5,10758,1989-06-15,NA,NA,1.89,12,NA,NA,NA,NA,1.89,NA,2,365,-0.507993674,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19890615,32672,89.45106091718,1980,0.107488151658768,0.41583634459408,-1.80569498156373,0.0757009345794393,0.360906388430073,-2.15628509973072,0.0757009345794393,0.360906388430073,-2.15628509973072,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,7105,10392.1111111111,502,39,5,10
6163,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1990,6,11123,1990-06-15,NA,NA,1.96,13,NA,NA,NA,NA,1.96,NA,2,365,0.0363925535,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19900615,33037,90.4503764544832,1990,0.111469194312796,0.431237690690157,-1.7817622153521,0.0785046728971963,0.37427329170526,-2.1323523335191,0.0785046728971963,0.37427329170526,-2.1323523335191,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,7470,10392.1111111111,502,39,5,10
6164,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1991,7,11488,1991-06-15,NA,NA,2.06,12,NA,NA,NA,NA,2.06,NA,2,365,0.0497955928,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19910615,33402,91.4496919917865,1990,0.117156398104265,0.453239613684553,-1.74853656772378,0.0825100133511349,0.393368867812672,-2.09912668589077,0.0825100133511349,0.393368867812672,-2.09912668589077,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,7835,10392.1111111111,502,39,5,10
6165,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1992,8,11854,1992-06-15,NA,NA,2.73,25,NA,NA,NA,NA,2.73,NA,2,366,0.2810185862,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19920615,33768,92.4517453798768,1990,0.155260663507109,0.600652497747004,-1.55054325003234,0.109345794392523,0.521309227732327,-1.90113336819934,0.109345794392523,0.521309227732327,-1.90113336819934,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,8201,10392.1111111111,502,39,5,10
6166,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1993,9,12219,1993-06-15,NA,NA,3.77,18,NA,NA,NA,NA,3.77,NA,2,365,0.3229944699,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19930615,34133,93.45106091718,1990,0.214407582938389,0.82947249688872,-1.30460517878782,0.151001335113485,0.719903219249404,-1.65519529695481,0.151001335113485,0.719903219249404,-1.65519529695481,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,8566,10392.1111111111,502,39,5,10
6167,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1994,10,12584,1994-06-15,NA,NA,4.5,18,NA,NA,NA,NA,4.5,NA,2,365,0.1771236298,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19940615,34498,94.4503764544832,1990,0.255924170616114,0.990086534747809,-1.16220339144964,0.180240320427236,0.859300924833506,-1.51279350961664,0.180240320427236,0.859300924833506,-1.51279350961664,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,8931,10392.1111111111,502,39,5,10
